Be_star,Type,RA,DEC,Xcat,Xidentifier,Gamma,e_Gamma,E_Gamma,Fb,e_Fb,E_Fb,Fs,e_Fs,E_Fs,Fm,e_Fm,E_Fm,Fh,e_Fh,E_Fh,HRms,e_HRms,E_HRms,HRhm,e_HRhm,E_HRhm,DR3Name,Plx,RPlx,PM,e_PM,epsi,sepsi,RUWE,G,e_G,BP,e_BP,RP,e_RP,Teff,Gflux,e_Gflux,E_Gflux,dist,e_dist,E_dist,J,e_J,H,e_H,K,e_K,W1,e_W1,W2,e_W2,W3,e_W3,W4,e_W4,Vsini,Vtran,e_Vtran,E_Vtran,LX,e_LX,E_LX,fX2O,e_fX2O,E_fX2O,match_flag,Class,ref,G-BP,G-RP,G-J,G-K,BP-RP,J-H,J-K,H-K,W1-W2,W1-W3,W2-W3,W1-W4
RX J0058.2-7231,Be,14.55245646984,-72.51354969409,XMM,J005812.5-723048,1.2369999885559082,0.0727199986577034,0.07795000076293945,1.1458139617959275e-12,4.1616318672418803e-13,4.1762385296216764e-13,6.6087223221459085e-15,1.2817705768778207e-15,1.27373159170837e-15,2.990667222863207e-14,7.587692368438167e-15,7.512211892195976e-15,1.1092985672451496e-12,4.1609203545987465e-13,4.1755433998856394e-13,0.6380308960947482,0.24923853059234988,0.2482633849629018,0.9474955500688419,0.5040798053623331,0.5041767198326648,Gaia DR3 4685993080193876608,-0.0384,-1.7145,1.408,0.025364201529555916,0.092,2.343,1.006,14.777754,0.003024,14.830386,0.004238,14.638803,0.006118,32809.9,1.243402676237739e-11,3.463133748754886e-14,3.463133748754886e-14,62440.0,470.0,470.0,14.549,0.035,14.438,0.067,14.178,0.061,13.731,0.027,13.481,0.03,12.463,0.465,8.773,,,416.7351645120405,8.13622293845132,8.13622293845132,5.346155739649154e+35,1.943407623923174e+35,1.9502169956702007e+35,0.09215147945980837,0.03347068739518264,0.03358815725998108,0,HMXB,SIMBAD,-0.0526320000000009,0.1389510000000005,0.2287542136230467,0.5997535498657225,0.1915830000000014,0.11100006,0.37099934,0.25999928,0.25,1.2679996,1.0179996,4.958
[HP2004] 39,Be,15.1251850582,-72.34263261358,XMM,J010030.1-722033,1.0529999732971191,0.2675800025463104,0.29693999886512756,3.114527027713516e-14,3.259715772903235e-14,3.284720789300386e-14,1.0637309476531834e-15,5.672647031763505e-16,5.610390923477642e-16,4.005497579005658e-15,3.1653994852630388e-15,3.118589025238554e-15,2.6076041750476316e-14,3.243814342508893e-14,3.269401633318755e-14,0.5803184085866041,0.7305817154906732,0.7256190482121367,0.7336906509249017,1.3472983629469575,1.3506354223298265,Gaia DR3 4690499218096543744,-0.0434,-2.5352,1.418,0.018631590500663413,0.048,0.8711,0.933,14.548094,0.00281,14.550979,0.00303,14.483618,0.004156,19983.0,1.5362991765952484e-11,3.976104570625744e-14,3.976104570625744e-14,62440.0,470.0,470.0,14.497,0.035,14.321,0.051,14.131,0.065,13.796,0.027,13.564,0.03,12.676,0.416,9.193,,,419.6949313054499,6.355316430615501,6.355316430615501,1.453180629725e+34,1.5210803385530406e+34,1.5327460185579747e+34,0.002027291998304615,0.002121804000778023,0.002138080088735983,0,HMXB,SIMBAD,-0.0028849999999991383,0.06447600000000087,0.05109425939941481,0.41709443487548903,0.067361,0.17599964,0.36600018,0.19000053,0.2319994,1.1199999,0.8880005,4.6029997
RX J0101.0-7206,B3.5Ve,15.26204601397,-72.11638436378,CXO,J010102.9-720658,0.91853,0.16408999999999996,0.19687,5.3722662577920406e-14,4.0085117687377174e-15,3.715973724088931e-15,5.950375068529e-15,8.902554902223006e-16,8.902554902223992e-16,5.7055178262174e-15,6.652807282139001e-16,6.141052875819994e-16,4.2066769683174e-14,3.8513651235510015e-15,3.555106267892995e-15,-0.021007163030981817,0.09536864441131586,0.09280880441320852,0.7611369216893467,0.09984371481705284,0.09802866388584215,Gaia DR3 4690507052120063488,0.0928,2.9354,1.466,0.03605486331601046,0.138,2.535,1.111,15.65849,0.002877,15.653906,0.003951,15.576471,0.004907,32344.4,5.524810644977112e-12,1.4639725704956177e-14,1.4639725704956177e-14,62440.0,470.0,470.0,15.541,0.064,15.467,0.1,15.453,0.175,14.762,0.017,14.585,0.019,,,,,,433.90181191381487,11.160018367607995,11.160018367607995,2.5065999408840924e+34,1.9079855617111976e+33,1.774394213760759e+33,0.009723892098774901,0.0007260047399603583,0.0006730908445544648,0,HMXB,SIMBAD,0.004584000000001254,0.08201900000000073,0.11748963378906296,0.20548993133544968,0.07743499999999948,0.07400036,0.0880003,0.013999939,0.17700005,,,
RX J0101.3-7211,Be,15.33610977683,-72.18860693193,XMM,J010120.6-721119,,,,3.4936821715127903e-13,6.521555901056493e-15,6.521555901056493e-15,9.830972593651267e-15,3.889029176736465e-16,3.889029176736465e-16,2.0463968158449696e-14,4.3594737744123267e-16,4.3594737744123267e-16,3.1907327639917807e-13,6.495336463596925e-15,6.495336463596925e-15,0.35098255024846114,0.020437209964291634,0.020437209964291634,0.8794596558317981,0.025532868235886633,0.025532868235886633,Gaia DR3 4690505613293360640,-0.0272,-0.7985,1.471,0.03885051543546249,0.217,6.593,1.054,15.589946,0.004522,15.498016,0.008509,15.68626,0.021769,27453.8,5.88484458360189e-12,2.4509882870651777e-14,2.4509882870651777e-14,62440.0,470.0,470.0,15.393,0.055,15.301,0.111,15.088,0.13,15.121,0.036,15.158,0.062,12.554,,8.748,,,435.38169531051966,11.956739513675679,11.956739513675679,1.6300873978239744e+35,3.909093250668749e+33,3.909093250668749e+33,0.059367450097967414,0.0011354444469860812,0.0011354444469860812,0,HMXB,SIMBAD,0.09192999999999962,-0.09631400000000134,0.19694635095214785,0.5019457024536127,-0.18824400000000097,0.09200001,0.30499935,0.21299934,-0.036999702,2.5670004,2.604,6.373
RX J0101.8-7223,Be,15.46791058315,-72.39279589225,CXO,J010152.2-722334,1.07582,0.12915,0.13417999999999997,1.369655201898555e-12,7.692680915561347e-14,7.253549979989368e-14,5.3904285859595e-14,7.618698944790002e-15,7.170540183331994e-15,1.5909640648236e-13,1.3031823297130003e-14,1.303182329714e-14,1.1566545095566e-12,7.543116713140008e-14,7.099403965299987e-14,0.49385811598155627,0.07788391757841699,0.0790419088415779,0.7581663755001345,0.0715167298522796,0.0703922878725848,Gaia DR3 4687492917085083648,-0.0585,-2.9668,1.487,0.02295108480856735,0.056,0.8653,0.99,14.862729,0.002808,14.86627,0.003182,14.798992,0.004046,36576.4,1.1497986589746555e-11,2.973682391958255e-14,2.973682391958255e-14,62440.0,470.0,470.0,14.919,0.044,14.714,0.047,14.571,0.088,14.104,0.028,13.851,0.031,12.652,,9.385,,,440.11732217997474,7.557758642212423,7.557758642212423,6.390557510307609e+35,3.715961645303588e+34,3.518457111803697e+34,0.11912130799665037,0.006697548496942819,0.00631605733928685,0,HMXB,SIMBAD,-0.0035410000000002384,0.06373699999999971,-0.0562706719360353,0.29172890081787095,0.06727799999999995,0.20499992,0.34799957,0.14299965,0.25300026,1.4519997,1.1989994,4.719
RX J0103.6-7201,O5Ve,15.9064071959,-72.02589539658,CXO,J010337.5-720133,0.643022,0.153312,0.17198800000000003,1.7959769435648237e-13,1.057888793733601e-14,1.0567199118846862e-14,8.8606543749724e-15,1.3395115690395998e-15,1.2438321712505993e-15,1.431858919144e-14,1.5088862988849986e-15,1.5088862988840015e-15,1.5641845079007e-13,1.0384692623479981e-14,1.0384692623480006e-14,0.2354664767566597,0.08667008392179686,0.08942738620808856,0.8322731939948048,0.079963134816436,0.07996313481643712,Gaia DR3 4690513034998265728,-0.016,-0.798,1.445,0.02408680135688515,0.106,3.716,0.951,14.574079,0.002995,14.546083,0.004874,14.575459,0.005651,36403.8,1.4999673222911525e-11,4.1376552707503924e-14,4.1376552707503924e-14,62440.0,470.0,470.0,14.625,0.031,14.542,0.058,14.261,0.072,14.103,0.025,14.013,0.033,12.39,,8.807,,,427.6863016476553,7.822298479112335,7.822298479112335,8.379695801635458e+34,5.094572104084545e+33,5.08928834285741e+33,0.011973440466833143,0.0007060475199274541,0.0007052691024501547,1,HMXB,SIMBAD,0.02799599999999991,-0.001380000000001047,-0.05092100000000066,0.31307932043456965,-0.029376000000000957,0.08300018,0.36400032,0.28100014,0.09000015,1.7129993,1.6229992,5.2959995
RX J0105.5-7221,Be,16.14768399786,-72.3634672867,XMM,J010435.4-722151,,,,5.139852462209219e-14,6.021621742085976e-15,6.021621742085976e-15,7.886276083067097e-19,1.2232423810675763e-16,1.2232423810675763e-16,3.33885597117977e-15,5.212026859305013e-16,5.212026859305013e-16,4.805888002330412e-14,5.9977756665044566e-15,5.9977756665044566e-15,0.99952771764481,0.22665327378733968,0.22665327378733968,0.8700777025844835,0.15526375538569454,0.15526375538569454,Gaia DR3 4687487900561970048,0.0193,0.7646,1.491,0.030998076819807683,0.147,4.606,1.065,15.121189,0.003083,15.120734,0.005298,15.068729,0.005902,34438.1,9.062286702559281e-12,2.5732797507857136e-14,2.5732797507857136e-14,62440.0,470.0,470.0,14.991,0.029,14.82,0.058,14.526,0.095,14.347,0.028,14.114,0.035,12.856,0.447,8.834,,,441.3012288973385,9.757532857894473,9.757532857894473,2.398159968195922e+34,2.8326783266566285e+33,2.8326783266566285e+33,0.005671694828147153,0.0006646655958417571,0.0006646655958417571,0,HMXB,SIMBAD,0.00045499999999876195,0.05245999999999995,0.1301888245239251,0.5951889771118157,0.05200500000000119,0.17100048,0.46500015,0.29399967,0.2329998,1.4910002,1.2580004,5.5130005
RX J0105.3-7210,Be,16.29030355424,-72.19636694911,CXO,J010509.7-721146,1.66327,0.19636999999999993,0.21083000000000007,4.71791129364213e-14,3.603963081000547e-15,3.5939382142062676e-15,5.3215139354146e-15,7.482289520777004e-16,6.983470219391997e-16,8.9771127619937e-15,7.435928854411004e-16,7.435928854411004e-16,3.2880486239013e-14,3.446124336875998e-15,3.446124336875001e-15,0.25566083400454787,0.07363770263022051,0.0761479869245547,0.5710641328577974,0.09699047082593285,0.09699047082591923,Gaia DR3 4687503225007730432,-1.8033,-4.3821,4.024,0.5625967545376809,3.046,17.29,1.63,19.238228,0.009569,19.014702,0.016791,17.72337,0.009347,,2.0437237778237598e-13,1.8012103441233364e-15,1.8012103441233364e-15,62440.0,470.0,470.0,16.788,0.176,16.313,0.246,15.331,0.163,14.35,0.028,13.736,0.031,10.607,0.067,8.138,0.176,,1191.010157667934,166.75667727196463,166.75667727196463,2.201290033342486e+34,1.713886139290626e+33,1.709297231550954e+33,0.23084877442028656,0.017751276851530592,0.017702549030158953,0,star,,0.22352599999999967,1.5148580000000003,2.450227893188476,3.9072276719360346,1.2913320000000006,0.47500038,1.4569998,0.9819994,0.6140003,3.743,3.1289997,6.212001
RX J0105.9-7203,Be,16.480233292,-72.06404934778,CXO,J010555.2-720350,0.668914,0.09420399999999995,0.10739599999999994,3.3063548078507e-14,2.4684325415397643e-15,2.462028679643782e-15,2.1969583572445e-15,3.1041580820850003e-16,2.9101482019539995e-16,3.1418278888825e-15,4.0544061849480017e-16,3.801005798388999e-16,2.772476183238e-14,2.4150401949080013e-15,2.4150401949080013e-15,0.17698208695346276,0.09481766245065712,0.09346703072006482,0.7964253312559342,0.10125446577744418,0.10142293618059386,Gaia DR3 4687508001011164544,0.0048,0.1738,1.408,0.032350225371441624,0.096,1.368,1.009,15.551543,0.003138,15.553448,0.005405,15.491486,0.005058,33128.7,6.096719268053715e-12,1.762076734598208e-14,1.762076734598208e-14,62440.0,470.0,470.0,15.46,0.051,15.311,0.087,14.82,0.113,14.6,0.029,14.392,0.038,12.718,,9.412,,,416.7351645120405,10.075655549011554,10.075655549011554,1.542683919264006e+34,1.174907186184147e+33,1.1719783668298299e+33,0.005423170499543443,0.0004051821079046461,0.00040413251781755785,0,HMXB,SIMBAD,-0.0019049999999989353,0.06005700000000047,0.0915429618530279,0.7315433051757818,0.061961999999999406,0.14900017,0.64000034,0.49100018,0.20800018,1.882,1.6739998,5.1880007
XTE J0111-7317,B1IVe,17.7857531425,-73.27953553035,XMM,J011108.4-731646,,,,2.378168042582017e-14,4.545101328608157e-15,4.545101328608157e-15,2.6812605795786793e-15,4.2099529600922757e-16,4.2099529600922757e-16,2.5506439451544117e-15,3.6636110710590457e-16,3.6636110710590457e-16,1.854977590108708e-14,4.510708213490856e-15,4.510708213490856e-15,-0.024965408639778468,0.10670257155686814,0.10670257155686814,0.7582376119773044,0.26916044391142935,0.26916044391142935,Gaia DR3 4687174367933821952,-0.0879,-3.4719,1.596,0.030809763350752882,0.0,0.0,0.959,15.436142,0.003012,15.429562,0.004443,15.413126,0.005667,28045.5,6.780420024278378e-12,1.8809932858116342e-14,1.8809932858116342e-14,62440.0,470.0,470.0,15.096,0.05,15.185,0.085,14.902,0.125,14.534,0.027,14.246,0.036,12.362,,8.908,0.323,,472.37878022813686,9.787678799195598,9.787678799195598,1.1096091647174788e+34,2.127229067051713e+33,2.127229067051713e+33,0.003507405196236525,0.0006703980148267912,0.0006703980148267912,0,HMXB,SIMBAD,0.006579999999999586,0.023016000000000147,0.3401422822875979,0.5341415727539065,0.01643600000000056,-0.0890007,0.19399929,0.283,0.2880001,2.172,1.8839998,5.6260004
CAS GAM-1,Be,19.63319348306,63.74252240558,XMM,J011831.9+634433,,,,4.309173796184456e-14,1.5020474050625363e-15,1.5020474050625363e-15,1.8842983348932827e-15,2.6856137183171566e-16,2.6856137183171566e-16,1.966269418610524e-14,6.197976773726559e-16,6.197976773726559e-16,2.1544745440846037e-14,1.3415930961876733e-15,1.3415930961876733e-15,0.825098715465098,0.040642726243606785,0.040642726243606785,0.04567260843621699,0.035900896033622294,0.035900896033622294,Gaia DR3 524677469790488960,0.1363,8.3392,1.757,0.01337991643957039,0.0,0.0,1.017,14.304468,0.012906,15.436176,0.030302,13.246359,0.040486,6173.5,1.922764954399128e-11,2.2855647985878164e-13,2.2855647985878164e-13,5787.48145,453.7207100000005,817.48974,11.622,0.025,11.023,0.023,10.629,0.016,10.73,0.024,10.575,0.021,10.58,0.087,8.52,,,48.20099157745374,3.796594832343876,6.818343947173833,1.7273285123002465e+32,2.7744636133785156e+31,4.916755500599936e+31,0.0022411339390836205,8.253661215111503e-05,8.253661215111503e-05,0,HMXB,SIMBAD,-1.1317079999999997,1.058109,2.682468259399414,3.675468289916992,2.1898169999999997,0.599,0.99300003,0.39400005,0.15499973,0.14999962,-0.0050001144,2.209999
ACHERNAR,B6Vpe,24.428541666666664,-57.23675277777778,XMM,J013742.6-571413,,,,5.230074176359711e-13,1.1849372282251034e-14,1.1849372282251034e-14,4.3558285883852797e-13,9.939554167677309e-15,9.939554167677309e-15,6.722422242969768e-14,3.1145098537812855e-15,3.1145098537812855e-15,2.0200336367745482e-14,5.64913398689454e-15,5.64913398689454e-15,-0.73260431312885,0.025680242620813986,0.025680242620813986,-0.5378795925170569,0.08378376982064871,0.08378376982064871,,,,,,,,,,,,,,,,,,,,,,0.815,0.254,0.865,0.32,0.88,0.33,,,,,,,,,235.0,,,,,,,,,,2,star,,,,,,,-0.050000012,-0.065,-0.014999986,,,,
V831 Cas,B1IVe,26.75087548765,61.35657291151,XMM,J014700.2+612123,-0.720300018787384,0.16418999433517456,1.0,7.285180255555388e-12,1.1098596826903825e-11,1.3510335149378301e-11,4.457507872493472e-13,1.9681456232423644e-13,1.7007147331587753e-13,1.5784933687881892e-12,1.585730151661124e-12,1.4408338162273294e-12,5.260936099517851e-12,1.0982967515217808e-11,1.3432208658910371e-11,0.5595879223167372,0.884073421709385,0.8433382722489378,0.5384137299454765,1.937538569490949,2.1619255785276916,Gaia DR3 511220031584305536,0.328,15.1461,1.033,0.015994534127947723,0.184,64.95,1.352,11.215371,0.003115,11.629826,0.005745,10.599628,0.005183,,3.307996167962362e-10,9.490710559383328e-13,9.490710559383328e-13,2751.88892,138.0686099999998,162.875,9.899,0.027,9.7,0.036,9.486,0.02,9.314,0.023,9.154,0.019,8.628,0.023,7.802,0.159,,13.474908354000503,0.7075290995175993,0.8243733692308318,6.602430048032988e+33,1.0080257408026826e+34,1.2269095864033696e+34,0.022022940431768594,0.03355087474255218,0.04084149627515618,0,HMXB,2006A&A...455.1165L,-0.41445500000000024,0.6157430000000002,1.3163708321533196,1.729370938964843,1.0301980000000004,0.19900036,0.4130001,0.21399975,0.15999985,0.6859999,0.526,1.5120001
V782 Cas,B6IIe,32.18933803414,65.03740815363,XMM,J020845.4+650214,,,,4.581209724379054e-12,2.2083304813749695e-13,2.2083304813749695e-13,7.252757954956564e-15,2.890029316809697e-15,2.890029316809697e-15,5.567363259923276e-14,5.336781311837109e-15,5.336781311837109e-15,4.518283333824865e-12,2.2074963566329085e-13,2.2074963566329085e-13,0.7694843803662688,0.12169555511487477,0.12169555511487477,0.97565624993505,0.06744723501767905,0.06744723501767905,Gaia DR3 515475966217148160,1.1826,35.4488,3.951,0.02714425168512474,0.319,110.3,1.874,7.489314,0.003041,7.69611,0.004772,7.083958,0.005729,,1.0232642415959138e-08,2.8660244956889693e-11,2.8660244956889693e-11,832.176147,19.84381099999996,28.050170999999978,6.661,0.035,6.45,0.024,6.199,0.023,5.969,0.115,5.467,0.047,4.837,0.015,4.108,0.021,,15.585361924487682,0.3867609546170968,0.536137037812498,3.796753552219714e+32,2.574552038644618e+31,3.1465639105390544e+31,0.00044770544480612955,2.161763337582782e-05,2.161763337582782e-05,0,Gamma Cas analog,2020MNRAS.498.3171N,-0.20679599999999976,0.40535600000000027,0.8283142250671389,1.2903141182556155,0.612152,0.21099997,0.4619999,0.25099993,0.50199986,1.132,0.6300001,1.8610001
BD+56 511,B3IIIe,34.69973762902,57.06727045462,CXO,J021847.9+570402,,,,2.2158825448104498e-16,1.109245552417934e-16,5.146296676722197e-16,7.1610258627535e-17,6.82002463119381e-17,6.8200246311935e-17,1.4996799585351e-16,8.7481330914548e-17,8.331555325195001e-17,1e-20,1e-20,5.0324043939029e-16,0.3536345992502533,0.5292826300615514,0.5171659564676878,-0.9998666471045558,3.4457244585768874,3.4553255114582466,Gaia DR3 458368603583940352,0.3865,20.8913,1.024,0.01674709414438826,0.109,17.83,1.121,9.020182,0.002782,9.215045,0.002932,8.656334,0.003906,,2.4982770463845748e-09,6.401376975901979e-12,6.401376975901979e-12,2431.97217,97.20141999999987,79.00023999999985,8.298,0.043,8.188,0.046,8.095,0.024,7.9,0.025,7.782,0.021,7.286,0.018,6.584,0.074,,11.804651125195438,0.5097812527635122,0.4293201131829484,1.5684318235238512e+29,7.950862855269242e+28,3.6440437877996095e+29,8.869642972612677e-08,4.440100368872641e-08,2.0599395956741728e-07,0,star,,-0.1948629999999998,0.36384800000000084,0.7221816643066408,0.9251817329711916,0.5587110000000006,0.11000061,0.20300007,0.09299946,0.11800003,0.6140003,0.4960003,1.316
Cl* NGC 869 LAV 1039,B3e,34.78595534472,57.06360188496,CXO,J021908.6+570348,,,,6.236226502810601e-16,1.8841188517928454e-16,3.4762562039549984e-16,3.459854976208e-16,1.5377133227591e-16,1.4608276566210998e-16,2.7762715266026e-16,1.0887339320010001e-16,1.0887339320010001e-16,1e-20,1e-20,2.9605739609906995e-16,-0.10961667459717363,0.29390423704660107,0.3039394180916296,-0.9999279635315071,1.201857172981821,1.2019253233590932,Gaia DR3 458368427480032128,0.4988,7.4825,1.167,0.058206039458328834,0.599,665.3,4.911,12.309223,0.00291,12.52021,0.00336,11.834487,0.00415,,1.207881133304665e-10,3.2373739426876725e-13,3.2373739426876725e-13,2085.00024,305.55895999999984,399.43384000000015,11.194,0.029,10.905,0.032,10.69,0.023,10.281,0.071,10.008,0.021,9.073,0.03,8.127,0.231,,11.533777373256273,1.7854975622977731,2.2832406513013215,3.244410562871411e+29,1.3656935508645586e+29,2.1945540217277098e+29,5.162947189802352e-06,1.5599159029091535e-06,2.878011991901451e-06,0,star,,-0.21098700000000115,0.47473600000000005,1.1152227558593744,1.6192234196166986,0.6857230000000012,0.2890005,0.50400066,0.21500015,0.27299976,1.2080002,0.9350004,2.1540003
NGC 869 1164,A0e,34.8095727348,57.18469274504,CXO,J021914.3+571104,,,,2.3699181823627504e-15,4.534552975919518e-16,4.395686497459296e-16,1.1861231112001e-15,2.4004872488576e-16,2.4004872488569983e-16,6.8891517687194e-16,1.6451705716345004e-16,1.542347410907399e-16,4.9487989429071e-16,3.4775343923131e-16,3.3437830695318995e-16,-0.2651721500788132,0.16036414579400995,0.15763876337253455,-0.16390952058168362,0.3253774568134035,0.3192750207324026,Gaia DR3 458375338092496128,0.2948,9.0926,1.45,0.030343008844850358,0.235,40.58,2.133,13.658439,0.002766,13.966516,0.003162,13.166041,0.003881,10396.9,3.486083600349085e-11,8.881077370643304e-14,8.881077370643304e-14,3087.32031,256.33885999999984,299.13452000000007,12.563,0.039,12.416,0.049,12.264,0.037,12.059,0.023,12.103,0.017,,,,,,21.219946820190113,1.8169795445753836,2.103434442269182,2.703326117853125e+30,6.848856687179585e+29,7.251464888752202e+29,6.798225326912511e-05,1.3008738214459012e-05,1.2610429400570486e-05,1,star,,-0.3080770000000008,0.49239799999999967,1.0954392746582027,1.3944390610351558,0.8004750000000005,0.14699936,0.2989998,0.15200043,-0.043999672,,,
HD 14162,Be,34.86444028296,57.13823121956,CXO,J021927.4+570817,,,,4.8135883514294e-16,1.4494054238354024e-16,4.017389544376863e-16,2.5684716145528e-16,1.1007735490940999e-16,1.1007735490941001e-16,2.2450167368766e-16,9.429070294882002e-17,9.429070294881997e-17,1e-20,1e-20,3.7468176735231e-16,-0.06719760266588107,0.3017923876574361,0.3017923876574359,-0.9999109177724634,1.7712657802103973,1.7714058414887899,Gaia DR3 458374891415941120,0.4006,27.3251,1.239,0.013023478280094687,0.084,11.49,0.952,9.285574,0.002779,9.479526,0.002958,8.926943,0.003855,19462.9,1.9565177748147656e-09,5.007812093197607e-12,5.007812093197607e-12,2348.68726,91.75220000000036,75.82420999999977,8.588,0.029,8.517,0.026,8.535,0.02,8.462,0.022,8.505,0.021,8.521,0.025,8.375,0.267,,13.79402781574601,0.5580337475377221,0.4683314085225454,3.1777595977225836e+29,9.885327970749847e+28,2.6600623880168623e+29,2.4602834757711973e-07,7.408354818924891e-08,2.0533462505048292e-07,0,star,,-0.19395199999999946,0.3586310000000008,0.6975737024536137,0.7505741525878911,0.5525830000000003,0.0710001,0.05300045,-0.017999649,-0.04300022,-0.059000015,-0.015999794,0.08699989
