#,Be star,_RAJ2000,_DEJ2000,V,Type,vsini,conf_flag,_q,Source,_r,RA_ICRS,DE_ICRS,DR3Name,Plx,e_Plx,RPlx,PM,pmRA,e_pmRA,pmDE,e_pmDE,epsi,sepsi,RUWE,Dist,b_Dist,B_Dist,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,Teff,Pstar,SpType-ELS,rgeo,b_rgeo,B_rgeo,rpgeo,b_rpgeo,B_rpgeo,BP-RP,abs_BPmag,gaia_conf,RA,DEC
361,V973 Cas,26.407374999999995,61.13311111111111,12.1,Be,,0,361.0,511240200752235136,0.378,26.40758190922,61.13307855858,Gaia DR3 511240200752235136,0.3303,0.0143,23.1499,1.313,-1.261,0.011,-0.366,0.011411854,0.109,22.66,1.162,2792.4448,2713.189,2867.9402,11.988814,0.00394,12.302629,0.004315,11.408771,0.008618,23115.9,0.99999166,B,2752.03833,2660.60815,2874.44604,2776.24829,2680.05371,2896.63843,0.8938579999999998,0.10435660801190849,0.0,26.40758190922,61.13307855858
362,V974 Cas,26.415166666666664,61.21641944444445,,B2,,0,362.0,511241712580840448,0.179,26.41506368313,61.21642118493,Gaia DR3 511241712580840448,0.3868,0.0112,34.3976,1.232,-1.176,0.008,-0.367,0.009090919,0.046,3.83,0.912,3440.7002,3246.6272,4341.464,12.236114,0.002856,12.654522,0.003517,11.624835,0.004628,19179.6,0.9999937,B,2481.66455,2424.05298,2560.08789,2514.35596,2426.41699,2598.62012,1.029687000000001,0.6808066152534664,0.0,26.41506368313,61.21642118493
363,V975 Cas,26.443499999999997,61.155763888888885,12.71,Be,,0,363.0,511240166392491008,0.372,26.44330350772,61.15580523252,Gaia DR3 511240166392491008,0.3212,0.0177,18.1226,1.347,-1.274,0.014,-0.437,0.014673394,0.155,46.37,1.396,4228.8184,3017.1912,4775.984,11.878832,0.003002,12.153364,0.003794,11.419431,0.005242,17223.2,0.99998033,B,2749.94067,2620.60864,2908.82617,2627.70898,2494.60278,2798.69214,0.7339330000000004,-0.04325262011573727,0.0,26.44330350772,61.15580523252
364,Cl* NGC 663 BG 113,26.449374999999996,61.27321944444444,13.54,Be,,0,364.0,511265347773502592,0.437,26.44952746037,61.27331619588,Gaia DR3 511265347773502592,0.3762,0.0129,29.2619,1.071,-1.028,0.01,-0.298,0.010007523,0.0,0.0,1.054,1949.3125,1945.5001,1952.6252,13.307507,0.003107,13.753977,0.003842,12.6564,0.008523,16765.2,0.99999505,G,2439.50708,2371.80566,2508.24341,2439.06519,2369.85278,2507.86304,1.0975770000000011,1.8174665856465246,0.0,26.44952746037,61.27331619588
365,V976 Cas,26.48379166666666,61.212611111111116,11.48,Be,,0,365.0,511240922306718208,0.139,26.48375113137,61.21257766098,Gaia DR3 511240922306718208,0.3183,0.0172,18.5486,1.201,-1.127,0.013,-0.414,0.014472,0.144,36.5,1.021,3227.9612,3207.34,3256.1587,11.605554,0.00413,12.040008,0.007563,10.949628,0.010454,37456.6,0.9999889,B,2759.78735,2620.87329,2874.51929,2779.77808,2669.40967,2894.35913,1.0903799999999997,-0.1643700982255183,0.0,26.48375113137,61.21257766098
366,V977 Cas,26.497124999999997,61.21268888888889,10.3,B2IVe,,0,366.0,511264183850593792,0.06,26.49712207718,61.21267226803,Gaia DR3 511264183850593792,0.3267,0.0116,28.0777,1.14,-1.058,0.008,-0.424,0.009350209,0.057,6.05,0.845,,,,10.449337,0.003735,10.832737,0.00655,9.864279,0.010685,,0.99999475,B,2867.32397,2793.85425,2946.4939,2881.53589,2784.10571,2979.13306,0.968458,-1.4546468264946597,0.0,26.49712207718,61.21267226803
367,Cl* NGC 663 SAN 28,26.508624999999995,61.250594444444445,13.885,Be,,0,367.0,511264527447966208,0.08,26.50866235906,61.25058151225,Gaia DR3 511264527447966208,0.3421,0.0154,22.2675,1.193,-1.134,0.011,-0.371,0.01242785,0.0,0.0,0.965,3694.1167,2543.2837,4832.097,13.812142,0.002764,14.259215,0.002918,13.169998,0.003801,14434.1,0.9999873,G,2658.56421,2541.79126,2765.30444,2636.44946,2546.729,2760.93262,1.0892169999999997,2.135979230422274,0.0,26.50866235906,61.25058151225
368,V978 Cas,26.525374999999997,61.22753055555556,8.92,B6e,,0,368.0,511264218210327424,0.311,26.52554698953,61.22755512957,Gaia DR3 511264218210327424,0.3464,0.0187,18.5403,1.386,-1.331,0.013,-0.387,0.014641847,0.15,42.57,1.14,2601.4644,2569.571,2627.2942,11.203627,0.003757,11.658521,0.008316,10.528229,0.010036,32440.8,0.9999886,B,2591.02759,2494.83325,2711.25708,2628.6416,2489.24365,2739.25708,1.1302920000000007,-0.4088391875091322,0.0,26.52554698953,61.22755512957
369,V979 Cas,26.558374999999995,61.22883888888889,13.1,Be,,0,369.0,511264252571529088,0.107,26.55843633812,61.22884123122,Gaia DR3 511264252571529088,0.376,0.0199,18.8749,1.135,-1.095,0.014,-0.296,0.01568063,0.146,29.07,1.438,3495.2827,3476.853,3530.3591,12.974753,0.002785,13.386051,0.00301,12.37235,0.00394,6095.8,0.9999961,B,2547.01367,2385.21191,2680.43164,2433.21289,2323.34155,2553.95044,1.0137009999999993,1.3558946207067848,0.0,26.55843633812,61.22884123122
370,V980 Cas,26.584249999999994,61.239330555555554,12.1,B8e,,0,370.0,511217729481951616,0.05,26.58427776976,61.23932654943,Gaia DR3 511217729481951616,0.372,0.1255,2.9633,1.579,-1.57,0.093,-0.167,0.10246231,1.258,3060.0,9.488,2977.0662,2475.6917,3533.064,11.866844,0.003017,12.201002,0.004476,11.333746,0.006043,18511.8,0.999993,B,2805.30493,2121.24048,4256.12061,1673.52441,1437.12366,1844.05151,0.8672560000000011,-0.038898374696595184,0.0,26.58427776976,61.23932654943
371,IPHAS J014620.49+644802.5,26.585374999999996,64.80068888888889,,B7V B5,,0,371.0,512282365974984064,0.3,26.58517969625,64.80068333777,Gaia DR3 512282365974984064,0.1623,0.0181,8.9843,1.313,-1.304,0.014,-0.155,0.018832356,0.0,0.0,0.968,7380.7363,7309.638,7416.3975,14.456582,0.002767,14.858483,0.003033,13.860341,0.003862,15003.1,0.9999948,G,5193.21436,4808.63232,5628.06689,5125.55322,4632.87402,5689.33447,0.9981419999999996,1.28130175343742,0.0,26.58517969625,64.80068333777
372,Cl* NGC 663 BG 82,26.60170833333333,61.177049999999994,13.52,Be,,0,372.0,511216904848308736,0.106,26.60171613936,61.17702090459,Gaia DR3 511216904848308736,0.3202,0.0133,24.1308,1.271,-1.21,0.01,-0.39,0.010360609,0.0,0.0,0.961,3360.8728,3335.846,3472.498,13.403303,0.002762,13.759253,0.002875,12.861128,0.003812,13357.9,0.99999464,B,2833.66577,2747.66895,2939.99097,2818.81201,2714.26636,2955.15015,0.8981249999999985,1.4975098798372866,0.0,26.60171613936,61.17702090459
373,V981 Cas,26.61179166666666,61.12825,10.65,B2IIIe,,0,373.0,511193334066395904,0.094,26.61184559968,61.1282528584,Gaia DR3 511193334066395904,0.3551,0.0127,27.8726,1.226,-1.192,0.009,-0.286,0.010195844,0.072,10.12,0.91,2401.6995,2338.5737,2471.208,10.465978,0.00344,10.843237,0.006433,9.882304,0.007789,27703.2,0.99998933,B,2654.56079,2562.73267,2747.95728,2642.5918,2558.26025,2744.72192,0.9609330000000007,-1.2767263761298242,1.0,26.61184559968,61.1282528584
374,V982 Cas,26.61208333333333,61.23643333333334,14.0,Be,,0,374.0,511217729481954816,0.072,26.61212461487,61.23643645939,Gaia DR3 511217729481954816,0.3746,0.0454,8.2451,1.327,-1.307,0.034,-0.232,0.037252486,0.427,337.5,3.388,5034.767,4733.279,5564.693,12.088612,0.002784,12.469289,0.003051,11.514652,0.003892,6048.1,0.99999386,B,2576.68188,2313.32446,2954.7168,2554.7124,2186.77441,2898.28491,0.954637,0.4139849830871256,0.0,26.61212461487,61.23643645939
375,BD+60 340,26.61258333333333,61.16721944444444,10.12,B5IIIe,,0,375.0,511216904848319104,0.305,26.61275326249,61.16719743284,Gaia DR3 511216904848319104,0.3528,0.0125,28.327,1.191,-1.128,0.009,-0.382,0.010142778,0.07,8.866,0.86,,,,10.068186,0.002762,10.385136,0.002826,9.559159,0.003787,,0.999992,B,2663.08325,2576.01929,2748.31714,2677.52271,2599.49805,2753.19165,0.825977,-1.741787715128421,0.0,26.61275326249,61.16719743284
376,V983 Cas,26.615249999999996,61.207061111111116,10.69,B5e,,0,376.0,511217282805392640,0.069,26.61528884213,61.20706563443,Gaia DR3 511217282805392640,0.3417,0.0144,23.7682,1.242,-1.192,0.01,-0.348,0.011513598,0.087,14.1,0.946,,,,10.265814,0.003987,10.652657,0.008063,9.663606,0.010421,,0.99998564,B,2728.08105,2641.57642,2834.30762,2732.36963,2646.59229,2836.57764,0.9890509999999999,-1.5266293443006376,0.0,26.61528884213,61.20706563443
377,V984 Cas,26.627624999999995,61.241461111111114,12.1,B8e,,0,377.0,511217695122208640,0.048,26.62764352509,61.24145134759,Gaia DR3 511217695122208640,0.3431,0.0157,21.839,1.165,-1.143,0.011,-0.228,0.012520619,0.11,21.07,1.21,2940.9976,2830.1047,3085.5913,11.960762,0.004526,12.367631,0.009731,11.333852,0.014216,27228.1,0.99999106,B,2668.63525,2577.6731,2775.51465,2678.75464,2576.05518,2767.70093,1.0337789999999991,0.23618490839006334,0.0,26.62764352509,61.24145134759
378,V985 Cas,26.64808333333333,61.2633,10.31,B3Ve,,0,378.0,511217832565211520,0.075,26.64805887878,61.26328286022,Gaia DR3 511217832565211520,0.3562,0.0151,23.5239,1.336,-1.233,0.01,-0.513,0.011894043,0.095,16.53,0.928,2391.121,2380.252,2402.5845,10.150362,0.004244,10.518435,0.008471,9.58039,0.01243,21108.6,0.9999946,B,2599.09863,2512.34546,2718.1499,2591.57007,2490.70996,2694.19165,0.9380450000000007,-1.5556788016066463,0.0,26.64805887878,61.26328286022
379,Cl* NGC 663 SAN 17,26.64833333333333,61.22751944444445,11.74,Be,,0,379.0,511217488963795584,0.047,26.64835940963,61.22752250372,Gaia DR3 511217488963795584,0.3302,0.0134,24.6703,1.094,-1.071,0.01,-0.228,0.011234663,0.085,13.39,1.085,3474.348,3371.5078,3579.11,12.12546,0.002896,12.522339,0.003361,11.53419,0.005351,25534.9,0.9999817,B,2849.69067,2751.59741,2937.37671,2880.01489,2768.40356,2980.50928,0.9881489999999999,0.24835039750666255,0.0,26.64835940963,61.22752250372
380,Cl* NGC 663 SAN 20,26.73970833333333,61.02788888888889,11.41,Be,,0,380.0,511188695501755648,0.277,26.73986556861,61.02790008525,Gaia DR3 511188695501755648,0.301,0.0269,11.2039,1.303,-1.126,0.02,-0.656,0.021576904,0.249,125.2,1.606,2771.6433,2764.9124,2779.26,11.418743,0.002841,11.709023,0.003071,10.936605,0.003987,15388.3,0.9999781,B,2992.48755,2751.25122,3251.33447,2877.74438,2681.64429,3134.79785,0.772418,-0.6711387611774597,0.0,26.73986556861,61.02790008525
381,Cl* NGC 663 SAN 21,26.748124999999995,61.20828055555556,13.44,Be,,0,381.0,511216698689833600,0.454,26.7483268577,61.20820039397,Gaia DR3 511216698689833600,0.3579,0.0178,20.1426,1.183,-1.143,0.013,-0.305,0.013976683,0.105,13.69,1.368,3132.961,3043.0295,3255.5242,13.265606,0.002762,13.6429,0.002866,12.691662,0.003808,6511.6,0.99998915,G,2555.77759,2467.45508,2658.19189,2532.4353,2430.83228,2643.41309,0.9512379999999983,1.6052847111722741,0.0,26.7483268577,61.20820039397
382,V831 Cas,26.75070833333333,61.35658055555556,11.34,B1IVe,,0,382.0,511220031584305536,0.29,26.75087548765,61.35657291151,Gaia DR3 511220031584305536,0.328,0.0217,15.1461,1.033,-1.029,0.016,-0.082,0.016919507,0.184,64.95,1.352,,,,11.215371,0.003115,11.629826,0.005745,10.599628,0.005183,,0.9999962,O,2751.88892,2613.82031,2914.76392,2740.13037,2597.42285,2877.87402,1.0301980000000004,-0.568328498099584,0.0,26.75087548765,61.35657291151
383,V986 Cas,26.765416666666663,61.29228055555556,12.2,B2.5Ve,,0,383.0,511219584907760896,0.379,26.76561299193,61.292233992,Gaia DR3 511219584907760896,0.3499,0.0138,25.3575,1.251,-1.181,0.01,-0.414,0.010736226,0.094,16.45,1.15,2812.9653,2775.5352,2864.848,12.027339,0.003025,12.465455,0.004356,11.391203,0.005896,31294.8,0.99998945,B,2647.8418,2554.02808,2741.93433,2648.94092,2558.85571,2739.58569,1.0742519999999995,0.35099483075281057,0.0,26.76561299193,61.292233992
384,Cl* NGC 663 L 717,26.822749999999996,61.221719444444446,,Be,,0,384.0,511217970000133888,0.744,26.82302273897,61.22155994856,Gaia DR3 511217970000133888,0.3715,0.0161,23.1236,1.179,-1.128,0.012,-0.342,0.012990378,0.0,0.0,0.973,1786.5742,1774.1147,1828.1066,14.072638,0.00276,14.421333,0.002849,13.539709,0.003807,7430.3,0.99999523,B,2481.68896,2395.92065,2593.6333,2458.54004,2375.05811,2565.67236,0.8816240000000004,2.4475962564518383,0.0,26.82302273897,61.22155994856
385,Cl* NGC 663 PUM II-222,26.861624999999993,61.14553611111111,11.53,Be,,0,385.0,511213193996592512,0.268,26.86152083038,61.14559090556,Gaia DR3 511213193996592512,0.3882,0.0227,17.0686,1.345,-1.279,0.017,-0.418,0.01825675,0.208,87.66,1.348,4203.197,4180.642,4247.576,11.335318,0.002901,11.669417,0.003528,10.802133,0.005257,20356.0,0.9999867,B,2314.59058,2199.65356,2450.70239,2301.16431,2187.99976,2411.95728,0.8672839999999997,-0.1529539064202865,0.0,26.86152083038,61.14559090556
386,Cl* NGC 663 SAN 26,26.913916666666662,61.305749999999996,12.42,Be,,0,386.0,511224567069806592,0.282,26.91405565146,61.30570896303,Gaia DR3 511224567069806592,0.3284,0.0113,29.1043,1.21,-1.156,0.008,-0.356,0.00879447,0.053,5.404,0.919,,,,12.111203,0.002883,12.552596,0.003796,11.47166,0.004269,,0.99998355,B,2875.75757,2803.98975,2960.25366,2891.30811,2792.59253,2976.42603,1.0809359999999995,0.25883464160049563,0.0,26.91405565146,61.30570896303
387,IPHAS J014807.07+631613.2,27.02945833333333,63.27033055555555,,,,0,387.0,512041847805405696,0.16,27.02938689049,63.27036128378,Gaia DR3 512041847805405696,0.1665,0.0132,12.6047,1.3,-1.291,0.009,-0.157,0.010801773,0.0,0.0,1.033,8307.157,8256.622,8409.342,13.643547,0.003069,14.167511,0.004813,12.926774,0.005689,18270.8,0.99998945,B,4999.16895,4673.30811,5388.5332,5038.09229,4660.21387,5370.45264,1.2407369999999993,0.6730219287467065,0.0,27.02938689049,63.27036128378
388,Cl* NGC 663 SAN 27,27.096124999999997,61.264719444444445,10.8,B2Ve,,0,388.0,511220581340189440,0.075,27.09609579072,61.264734751,Gaia DR3 511220581340189440,0.3528,0.0125,28.1345,1.279,-1.223,0.008,-0.373,0.00954359,0.077,12.38,0.989,,,,10.722781,0.00299,11.053546,0.004102,10.194878,0.005147,,0.9999881,B,2683.06348,2587.45483,2782.76123,2654.68677,2558.93042,2745.29175,0.8586680000000015,-1.089608739967174,0.0,27.09609579072,61.264734751
389,IPHAS J014843.39+642854.4,27.180791666666664,64.48178055555556,,,,0,389.0,512258932633549184,0.274,27.1806168302,64.48176914828,Gaia DR3 512258932633549184,0.2827,0.0138,20.5,0.838,-0.815,0.011,-0.196,0.012300765,0.0,0.0,1.035,2833.041,2832.3289,2833.8452,13.773054,0.002762,14.169088,0.002926,13.180025,0.003897,12477.3,0.99998903,G,3207.76855,3083.2915,3367.42236,3131.26392,3015.01587,3257.41211,0.9890629999999998,1.6380728744519413,0.0,27.1806168302,64.48176914828
390,IPHAS J014905.20+624912.3,27.27166666666666,62.820080555555556,,B3IV,,0,390.0,511819986974422784,0.18,27.27155841898,62.82007348658,Gaia DR3 511819986974422784,0.1824,0.0133,13.7554,0.918,-0.918,0.01,0.008,0.010692952,0.0,0.0,1.048,,,,13.680339,0.003419,14.44984,0.007377,12.792925,0.007502,,0.9999922,B,4587.44971,4361.81445,4920.3042,4668.21191,4380.20068,5052.06543,1.6569149999999997,1.1419834183741582,0.0,27.27155841898,62.82007348658
391,IPHAS J015001.17+642219.7,27.504875,64.37213888888888,,,,0,391.0,512207423082800128,0.116,27.5048318611,64.37216530538,Gaia DR3 512207423082800128,0.1604,0.0312,5.1358,2.301,-2.172,0.025,0.762,0.028433124,0.029,0.1298,1.053,,,,15.849889,0.002778,16.371756,0.003542,15.134173,0.004114,,0.99999833,B,5223.95801,4452.09912,6302.85889,4662.97461,4141.37549,5197.4209,1.2375830000000008,2.781757612817465,0.0,27.5048318611,64.37216530538
392,SK 197,27.569999999999997,-74.1,13.38,O8.5Ve,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.569999999999997,-74.1
393,IPHAS J015022.92+652743.2,27.595499999999998,65.462,,B6,,0,393.0,518329886086153728,0.293,27.595304357,65.46200320012,Gaia DR3 518329886086153728,0.1843,0.0141,13.0677,0.879,-0.878,0.011,0.048,0.014660815,0.0,0.0,0.998,3701.2417,3595.89,3815.4338,13.908793,0.002873,14.260649,0.003659,13.372288,0.004881,18662.5,0.999997,B,4655.41699,4397.92529,4997.08105,4422.18213,4218.17041,4763.39062,0.8883610000000015,0.9208560639123586,0.0,27.595304357,65.46200320012
394,IPHAS J015030.72+634132.5,27.627999999999997,63.692361111111104,,B9,,0,394.0,512152898478375936,0.013,27.62799761886,63.69235779154,Gaia DR3 512152898478375936,0.1866,0.0282,6.6174,1.235,-1.224,0.022,-0.165,0.024321375,0.0,0.0,0.995,,,,15.664026,0.002837,16.304653,0.004896,14.871572,0.00423,,0.99999833,unknown,4641.01318,4061.64673,5342.54346,3924.41748,3540.57349,4257.68506,1.4330809999999978,2.971588991137832,0.0,27.62799761886,63.69235779154
395,IPHAS J015037.70+644447.0,27.657083333333333,64.74638888888889,,B4V,,0,395.0,518227597142083200,0.308,27.65688760753,64.74637062245,Gaia DR3 518227597142083200,0.1328,0.0192,6.9202,0.477,-0.469,0.015,-0.085,0.017283766,0.0,0.0,0.939,5871.122,5840.178,5943.2305,14.703044,0.002787,15.040234,0.003064,14.171399,0.004222,14898.0,0.9999904,G,6175.67773,5529.1416,6991.56201,5635.7832,5146.0957,6244.62061,0.8688350000000007,1.086810875970441,0.0,27.65688760753,64.74637062245
396,IPHAS J015105.68+611602.6,27.773666666666664,61.26738888888889,,B7,,0,396.0,508297564036029824,0.25,27.77355522051,61.26734472313,Gaia DR3 508297564036029824,0.3765,0.0191,19.681,0.886,-0.188,0.013,-0.866,0.014843971,0.146,24.33,1.517,,,,13.707545,0.002764,14.075403,0.002862,13.14847,0.003826,,0.99999106,G,2480.58301,2363.02759,2595.75024,2431.42407,2331.16675,2549.87793,0.926933,2.1026341759716,0.0,27.77355522051,61.26734472313
397,IPHAS J015109.13+641421.8,27.788041666666665,64.2393888888889,,,,0,397.0,512193958366377216,0.061,27.78806232993,64.23937456082,Gaia DR3 512193958366377216,0.1522,0.0304,5.003,1.288,-1.285,0.023,-0.081,0.025564177,0.031,0.1554,1.033,4814.2856,4766.9756,5121.122,15.815322,0.002774,16.276146,0.003763,15.164518,0.003962,10550.3,0.9999985,F,5419.02686,4787.0083,6414.97363,4829.91553,4391.08691,5435.40137,1.1116280000000014,2.6065394817706053,0.0,27.78806232993,64.23937456082
398,BD+59 334,27.788833333333333,60.436344444444444,10.58,B0Ve,,0,398.0,508146656067996800,0.074,27.78879234739,60.43634117132,Gaia DR3 508146656067996800,0.4125,0.0149,27.595,1.322,-1.271,0.009,-0.363,0.010841172,0.106,29.13,0.977,1959.3912,1938.7574,1998.0397,10.269027,0.002761,10.433262,0.002801,9.95319,0.003781,19679.7,0.9999993,B,2312.88232,2224.46875,2399.32739,2295.53857,2212.63477,2391.78638,0.48007199999999983,-1.3875056816334776,0.0,27.78879234739,60.43634117132
399,IPHAS J015213.08+624813.6,28.054499999999997,62.803780555555555,,B7,,0,399.0,511829264105140352,0.13,28.05442391108,62.80378977181,Gaia DR3 511829264105140352,0.3488,0.0117,29.7599,0.804,-0.503,0.008,-0.628,0.009573495,0.018,0.4102,1.063,,,,13.147052,0.002763,13.450344,0.002842,12.66219,0.003811,,0.99998814,G,2628.92896,2551.57104,2715.57715,2627.24854,2558.22998,2702.19678,0.7881539999999987,1.351449747096261,0.0,28.05442391108,62.80378977181
400,IPHAS J015221.93+635739.6,28.091374999999996,63.961000000000006,,,,0,400.0,511993950331342080,0.109,28.09137292375,63.96103035439,Gaia DR3 511993950331342080,0.16,0.017,9.4084,1.081,-1.076,0.013,-0.098,0.014048901,0.0,0.0,1.011,7602.9004,7576.709,7615.3066,14.336304,0.002807,14.838039,0.003482,13.642798,0.004083,16486.7,0.9999892,G,5276.25537,4776.46826,5824.84424,5143.91553,4721.33936,5608.92676,1.1952409999999993,1.2264099641330173,0.0,28.09137292375,63.96103035439
401,HD 232552,28.10870833333333,55.33159444444445,7.94,B0pe,,0,401.0,408629377594574592,0.022,28.10871167849,55.33158871576,Gaia DR3 408629377594574592,0.6844,0.0271,25.2153,1.803,-0.964,0.021,-1.524,0.029899402,0.172,24.15,1.085,1821.6499,1796.5096,1835.3862,7.860766,0.002863,8.057432,0.003259,7.476521,0.004495,35007.6,5.48e-06,B,1407.14099,1354.52039,1469.95898,1406.50342,1364.03186,1464.02979,0.5809110000000004,-2.684256071080407,0.0,28.10871167849,55.33158871576
402,BD+60 368,28.109624999999998,60.83176944444445,10.46,B1IIIe,,0,402.0,508182046599678592,0.082,28.10957961588,60.83176346131,Gaia DR3 508182046599678592,0.3117,0.0141,22.0757,1.297,-1.263,0.009,-0.294,0.010011531,0.087,17.29,0.942,,,,10.414044,0.002761,10.755947,0.002816,9.882072,0.003785,,0.999992,B,3011.60815,2887.81567,3140.05151,2980.45703,2871.16187,3087.08545,0.873875,-1.6380453187796427,0.0,28.10957961588,60.83176346131
403,IPHAS J015246.27+630315.0,28.192791666666665,63.05416944444444,,B8-9III,,0,403.0,511838541234536320,0.09,28.19273945089,63.05417728857,Gaia DR3 511838541234536320,0.1642,0.018,9.0963,1.543,-1.543,0.014,-0.048,0.015420577,0.0,0.0,0.996,,,,14.461169,0.002765,14.957472,0.003253,13.773528,0.003839,,0.99999607,F,5210.21973,4719.60156,5674.78027,4950.6748,4616.50391,5592.02344,1.1839439999999986,1.3731918043140343,0.0,28.19273945089,63.05417728857
404,IPHAS J015307.22+650110.4,28.28008333333333,65.01956111111112,,B5,,0,404.0,518252507953696256,0.217,28.27995928986,65.01953105248,Gaia DR3 518252507953696256,0.1518,0.0155,9.8006,1.168,-1.156,0.013,0.169,0.013409374,0.0,0.0,0.966,5071.6323,4986.183,5277.191,14.096549,0.002767,14.413004,0.002884,13.592668,0.003835,11747.9,0.99998385,G,5435.33008,5037.57471,5899.85254,5376.12207,4920.4624,5825.56689,0.8203360000000011,0.7368743833992735,0.0,28.27995928986,65.01953105248
405,IPHAS J015314.56+620241.5,28.310666666666663,62.04486111111111,,B6,,0,405.0,511722817632933248,0.262,28.31053706989,62.04482094473,Gaia DR3 511722817632933248,0.296,0.0169,17.5425,0.66,-0.487,0.013,0.445,0.013208377,0.128,23.21,1.141,,,,12.958555,0.00276,13.242212,0.002835,12.479857,0.003808,,0.9999855,unknown,3127.9458,2964.19775,3286.87964,3117.1228,2940.43384,3276.73926,0.7623549999999994,0.7659159042835402,2.0,28.31053706989,62.04482094473
406,IPHAS J015329.19+643128.1,28.371624999999998,64.52446944444445,,B7,,0,406.0,518206191025543424,0.293,28.37143580276,64.52446521272,Gaia DR3 518206191025543424,0.38,0.0149,25.4667,0.919,-0.919,0.012,0.009,0.013606937,0.0,0.0,1.017,2718.619,2669.1428,2797.7603,14.087153,0.002763,14.355521,0.002932,13.646094,0.003823,7169.9,0.9999892,B,2451.68311,2370.45776,2543.87354,2413.84766,2324.23096,2503.13062,0.7094269999999998,2.4081993242595274,0.0,28.37143580276,64.52446521272
