Be_star,Type,RA,DEC,Xcat,Gamma,e_Gamma,E_Gamma,Fb,e_Fb,E_Fb,Fs,e_Fs,E_Fs,Fm,e_Fm,E_Fm,Fh,e_Fh,E_Fh,HRms,e_HRms,E_HRms,HRhm,e_HRhm,E_HRhm,DR3Name,Plx,e_Plx,pmRA,e_pmRA,pmDE,e_pmDE,epsi,sepsi,RUWE,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,Teff,Gflux,e_Gflux,E_Gflux,distance,e_distance,E_distance,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,W1mag,e_W1mag,W2mag,e_W2mag,W3mag,e_W3mag,W4mag,e_W4mag,LX,e_LX,E_LX,fX2O,e_fX2O,E_fX2O,matching_flag,Class,ref
V1230 Ori,B8IVve,83.8363487736,-5.36232448225,CXO,2.63861,0.0290099999999999,0.0295900000000002,8.8640662961951e-13,9.554539991193642e-15,8.992508227017947e-15,1.1639846351661e-13,2.194527700759999e-15,2.0654378360099907e-15,2.1958500437640998e-13,3.0157724552199984e-15,2.8383740754999904e-15,5.5042316172649e-13,8.796499253240005e-15,8.279058120709952e-15,0.30711791120822485,0.011342609991383423,0.011209537957669704,0.4296553879739874,0.012959265737401686,0.012564490009585767,Gaia DR3 3017365643879095040,2.4554,0.031,3.064,0.027,-1.425,0.023148786,0.22,70.05,1.975,9.460669,0.002836,9.694418,0.003521,8.97233,0.004121,,1.6651209990436651e-09,4.349383517462994e-12,4.349383517462994e-12,403.382172,4.892516999999998,5.42150799999996,8.067,0.026,7.604,0.034,7.38,0.023,,,,,,,,,1.726108547875747e+31,4.581871041039344e+29,4.959272940288466e+29,0.0005323376680304934,5.904120522837508e-06,5.5766493658353874e-06,0,YSO,SIMBAD
43 Ori,O9.5Vpe,83.84542669572,-5.41605398039,CXO,3.96529,0.0592899999999998,0.0621100000000001,6.9710311457467e-13,6.717845228593861e-15,6.4684450089749e-15,4.4162008355794997e-13,4.879672759040028e-15,4.5926331849699665e-15,1.2270947676722e-13,2.233722250760005e-15,2.102326824249997e-15,1.327735542495e-13,4.040881486319988e-15,4.040881486320013e-15,-0.5651141269420157,0.010367293539555185,0.010840992524881462,0.03939235197824688,0.017843005301326965,0.018086323510280118,Gaia DR3 3017360936587007616,2.9728,0.2136,1.089,0.169,2.394,0.13664407,1.433,4567.0,2.614,5.001814,0.003402,4.963159,0.002989,4.967601,0.004421,17766.3,1.0115510326814261e-07,3.1695513128337034e-10,3.1695513128337034e-10,333.819092,18.759978999999987,26.837402,4.912,0.037,4.923,0.063,4.837,0.021,,,,,,,,,9.296534249178852e+30,1.0487276519834104e+30,1.4972776420041528e+30,6.891428035289376e-06,6.983363195185813e-08,6.749324140989042e-08,0,star,
RX J0535.6-6651,BIIIe,83.92084433997,-66.86487936541,XMM,,,,5.4548999126602484e-14,2.773484484624543e-15,2.773484484624543e-15,2.278510782383473e-14,9.666904743764625e-16,9.666904743764625e-16,1.1780876636079216e-14,5.596907778132878e-16,5.596907778132878e-16,1.9983014666688544e-14,2.538596452064336e-15,2.538596452064336e-15,-0.3183543405372147,0.03391379832641423,0.03391379832641423,0.25822207841060807,0.08452464951809249,0.08452464951809249,Gaia DR3 4660250867252215424,0.2612,0.0982,2.057,0.123,-1.135,0.13095252,1.171,297.8,4.295,15.026151,0.003889,14.836311,0.009681,15.103072,0.007202,27922.9,9.89129142978927e-12,3.5429630329974904e-14,3.5429630329974904e-14,3180.71948,717.7233900000001,1471.3381399999994,15.152,0.052,15.099,0.115,15.736,,15.257,0.037,15.434,0.054,13.578,,9.824,,6.60448915432459e+31,2.999437387035725e+31,6.119433264121751e+31,0.0055148510701362105,0.0002810915508785388,0.0002810915508785388,1,HMXB,SIMBAD
V725 Tau,O9.7IIe,84.72739245821,26.3157752444,CXO,0.561029,0.0341089999999999,0.034421,3.197088316138363e-12,3.951678941219908e-14,3.947359901926286e-14,6.5225263551633e-14,2.8382780925270082e-15,2.838278092526996e-15,2.3148970604343e-13,5.466038090200017e-15,5.144506437840017e-15,2.9003733465433e-12,3.9033873116999977e-14,3.9033873116999977e-14,0.5603507053206777,0.023536951577102293,0.02296529239759618,0.8521712462157414,0.016516705115546263,0.016534870883781277,Gaia DR3 3441207615229815040,0.5245,0.0233,-0.59,0.031,-2.88,0.01621094,0.123,25.19,1.285,8.601999,0.002923,8.987547,0.003169,8.010447,0.005722,41504.0,3.672094066287034e-09,9.885947349566482e-12,9.885947349566482e-12,1793.03674,71.97937000000002,76.29944,8.368,0.021,8.272,0.026,8.157,0.027,7.107,0.054,6.932,0.022,6.173,0.014,5.211,0.036,1.2300838535491977e+33,9.99240459410946e+31,1.0578391495902194e+32,0.0008706444493049266,1.1013685347186138e-05,1.1002193289785274e-05,0,HMXB,2006A&A...455.1165L
AX J0544.1-7100,Be,86.02170850093,-71.01410266499,XRT,3.6040000915527344,0.5331100225448608,1.155900001525879,7.606291435234037e-14,1.0158693583470192e-13,8.868616490356424e-14,5.823042717235645e-14,9.909228116162824e-14,8.723495094238355e-14,1.0599777910268756e-14,1.860273824656461e-14,1.2280535647959367e-14,7.232709269715153e-15,1.2432356019615196e-14,1.022191878178084e-14,-0.6920021407013226,1.5696410799364746,1.7697328632883886,-0.1888165462601859,0.9944488267007707,1.213655491200294,Gaia DR3 4657045928301192320,0.0382,0.0245,1.979,0.03,0.776,0.031494472,0.0,0.0,0.932,15.307679,0.007674,15.332313,0.016615,15.240456,0.033127,25301.0,7.632060383794954e-12,5.394351881108158e-14,5.394351881108158e-14,10636.3711,2038.3642600000005,2369.7461000000003,15.133,0.063,15.025,0.088,15.168,0.193,14.373,0.032,14.426,0.038,11.956,0.119,9.96,0.496,1.02982073413154e+33,1.4309090682217988e+33,1.285425522740031e+33,0.009966235921540096,0.013310738291376705,0.011620426193075567,0,HMXB,SIMBAD
V1167 Tau,B1Vnne,88.37958814636,25.74222729901,XRT,,,,5.012879875849791e-13,8.975178856828555e-14,8.975178856828555e-14,1.2472547454132088e-13,3.4383119024511904e-14,3.4383119024511904e-14,8.942800968774166e-14,2.4652653457735726e-14,2.4652653457735726e-14,2.871345033559165e-13,7.9154477794028e-14,7.9154477794028e-14,-0.16482321070164982,0.20022395486575312,0.20022395486575312,0.525029674542386,0.24866160821320848,0.24866160821320848,Gaia DR3 3428356218382680960,0.8878,0.033,-0.813,0.04,-3.655,0.026357524,0.166,34.27,1.204,8.266228,0.003038,8.384643,0.004857,7.979243,0.00574,35512.3,5.002904327587746e-09,1.3998633628135692e-11,1.3998633628135692e-11,1081.59998,39.38733000000002,38.32970999999998,7.521,0.02,7.361,0.029,,,6.857,0.056,6.525,0.022,5.878,0.015,5.158,0.033,7.018145153389943e+31,1.356529796060431e+31,1.3514179594057486e+31,0.00010019939514347769,1.7942127706537228e-05,1.7942127706537228e-05,0,star,
HD 42054,B4IVe,91.76530034098,-34.31202307957,XMM,,,,2.5564471409655257e-12,3.290107724623358e-14,3.290107724623358e-14,7.280929909538716e-13,1.1672324291139564e-14,1.1672324291139564e-14,5.471373846764822e-13,7.574415313941472e-15,7.574415313941472e-15,1.2812167653351717e-12,2.981385520621295e-14,2.981385520621295e-14,-0.14190032619630943,0.011020714126963854,0.011020714126963854,0.4014973689063524,0.018129813968133294,0.018129813968133294,Gaia DR3 2886603749632817792,3.4337,0.055,2.009,0.048,-0.203,0.052220892,0.463,320.6,1.167,5.763813,0.002928,5.708571,0.003475,5.801548,0.005652,,5.014044658785308e-08,1.352181376708711e-10,1.352181376708711e-10,290.069092,4.059143000000006,4.9767759999999726,5.866,0.02,5.838,0.031,5.699,0.02,5.849,0.104,5.476,0.051,4.985,0.014,4.239,0.022,2.574194960788865e+31,7.92972671364972e+29,9.43403703799439e+29,5.098572739048649e-05,6.704294777158585e-07,6.704294777158585e-07,0,Gamma Cas analog,2018A&A...619A.148N
HD 43285,B5IVe,93.9173999741,6.066092782,XMM,,,,1.10946739319881e-13,4.90364759983122e-15,4.90364759983122e-15,8.101503058963859e-14,4.071094331556818e-15,4.071094331556818e-15,2.1915463699587472e-14,1.6887144109631364e-15,1.6887144109631364e-15,8.01624503065493e-15,2.149463738959523e-15,2.149463738959523e-15,-0.5741696598093301,0.0493758791583523,0.0493758791583523,-0.46436435668268566,0.10069014218397625,0.10069014218397625,Gaia DR3 3318793251929855616,4.6484,0.0615,-0.658,0.092,-17.038,0.09374481,0.349,124.2,0.956,6.043621,0.002823,5.972198,0.002999,6.138193,0.00393,13624.1,3.8749401387993835e-08,1.0075150818303551e-10,1.0075150818303551e-10,213.248047,3.039139000000006,2.744109999999978,6.285,0.027,6.336,0.036,6.381,0.027,6.338,0.083,6.335,0.025,6.451,0.015,6.413,0.066,6.0379063873082225e+29,3.1754574420875893e+28,3.088104438315744e+28,2.863185890511766e-06,1.2676648198882307e-07,1.2676648198882307e-07,0,star,
FR CMa,B1Vpe,95.35297526765,-11.77323529894,XMM,,,,1.6092696639899735e-12,2.467548989086463e-14,2.467548989086463e-14,2.705209339862307e-13,6.0371796969575095e-15,6.0371796969575095e-15,3.052878051450597e-13,4.917043310306007e-15,4.917043310306007e-15,1.033460924858683e-12,2.3414844602204424e-14,2.3414844602204424e-14,0.06037920023805303,0.013546818193735186,0.013546818193735186,0.543920680105211,0.020344185021615013,0.020344185021615013,Gaia DR3 3001108264938556800,1.8635,0.0597,-2.273,0.054,1.193,0.04997844,0.33,154.7,0.823,5.531329,0.004818,5.546497,0.010616,5.424891,0.012789,34122.7,6.211289874389395e-08,2.75628596372309e-10,2.75628596372309e-10,530.463562,18.036804000000075,21.40374799999995,5.765,0.044,5.645,0.031,5.483,0.018,4.979,0.176,4.54,0.073,3.942,0.015,3.07,0.022,5.419280698655165e+31,3.7778436190660087e+30,4.451510642893046e+30,2.5908783787814667e-05,4.1357050112159077e-07,4.1357050112159077e-07,0,Gamma Cas analog,2020MNRAS.498.3171N
PZ Gem,O9pe,96.81574007333,14.88922350193,XMM,,,,1.8465243089475644e-13,4.9419268796675906e-15,4.9419268796675906e-15,3.530525461345792e-14,1.2887122882498894e-15,1.2887122882498894e-15,3.2417692334464195e-14,9.300696064144485e-16,9.300696064144485e-16,1.1692948394683434e-13,4.67940513840369e-15,4.67940513840369e-15,-0.04263787104855636,0.023488690400583448,0.023488690400583448,0.5658747203441625,0.036705325198439116,0.036705325198439116,Gaia DR3 3356755643227139584,1.1281,0.0368,-0.715,0.041,-0.519,0.032413594,0.268,81.88,1.297,6.552404,0.013259,6.675784,0.032446,6.314524,0.041584,36246.3,2.425223667330066e-08,2.961680789883283e-10,2.961680789883283e-10,864.045959,26.877928999999995,28.88604799999996,5.906,0.023,5.761,0.021,5.534,0.017,5.311,0.164,4.833,0.083,4.253,0.014,3.635,0.023,1.6497966738566463e+31,1.1173492236033154e+30,1.1881796365157352e+30,7.613830979063498e-06,2.2398284709490737e-07,2.2398284709490737e-07,0,Gamma Cas analog,2016AdSpR..58..782S
HD 45995,B2Vnne,97.789854208,11.25136559555,XMM,,,,1.0107490502816227e-12,5.1517399094407774e-14,5.1517399094407774e-14,1.937224705286781e-13,1.4518172498364706e-14,1.4518172498364706e-14,1.991931678151704e-13,9.90498135590596e-15,9.90498135590596e-15,6.178334119377742e-13,4.8426815103817946e-14,4.8426815103817946e-14,0.013923338123042063,0.04473442729176106,0.04473442729176106,0.5123948895875502,0.06797874576093527,0.06797874576093527,Gaia DR3 3328013928239036032,1.4952,0.0658,2.644,0.066,-2.318,0.053935897,0.363,140.9,1.271,6.058697,0.005297,6.021348,0.01102,6.064297,0.031137,19702.8,3.821506457532677e-08,1.8644049647455603e-10,1.8644049647455603e-10,658.431335,28.02398600000004,28.339417000000022,6.042,0.018,5.973,0.038,5.782,0.017,5.866,0.131,5.486,0.059,4.77,0.014,3.871,0.024,5.244040429668954e+31,5.202949902210206e+30,5.246121186364518e+30,2.6448968790548744e-05,1.3542529024063822e-06,1.3542529024063822e-06,0,Gamma Cas analog,2020MNRAS.498.3171N
Cl* NGC 2244 PS 26,B7Ve,97.87399685396,4.91365104645,CXO,,,,4.2766450687095804e-15,1.221495099421183e-15,1.2118469731152014e-15,1.4575283692503e-15,4.286848144854e-16,4.072505737611e-16,7.3909284947018e-16,2.501545028976e-16,2.3878384367498993e-16,2.0800238499891002e-15,1.1161103585307498e-15,1.1161103585307005e-15,-0.32706390781320266,0.22865382053699237,0.23529605004298404,0.4756564354984372,0.44833416637899176,0.4492898141928681,Gaia DR3 3131376718971741952,0.6626,0.0177,-2.091,0.017,0.037,0.015220247,0.086,8.508,1.094,12.281327,0.003232,12.460751,0.004945,11.9376,0.006815,,1.2393175442768753e-10,3.6891781682781447e-13,3.6891781682781447e-13,1436.35986,32.816280000000006,39.63758000000007,11.449,0.024,10.887,0.025,9.69,0.021,7.989,0.022,6.98,0.02,3.858,0.013,2.106,0.019,1.0559210211033611e+30,3.0542716020074508e+29,3.048326112899615e+29,3.450806525300135e-05,9.856726742579783e-06,9.778880687518042e-06,0,YSO,SIMBAD
mu Pic,B9Ve,97.99294764028,-58.75382921611,XRT,,,,3.0614965978515913e-14,7.13099768471744e-15,7.13099768471744e-15,7.617310317234522e-15,2.731822352159751e-15,2.731822352159751e-15,5.4616019971004785e-15,1.95871321935276e-15,1.95871321935276e-15,1.7536053664180913e-14,6.289015593876246e-15,6.289015593876246e-15,-0.16482321070165004,0.2604814108253276,0.2604814108253276,0.5250296745423861,0.3234963896747509,0.3234963896747509,Gaia DR3 5482771807727582080,5.3553,0.0358,-1.302,0.054,1.637,0.08485622,0.271,69.35,0.581,5.712812,0.00285,5.676392,0.003439,5.732542,0.005214,10375.6,5.25519212166966e-08,1.3794600825800996e-10,1.3794600825800996e-10,186.293396,1.333832000000001,1.23393200000001,5.721,0.019,5.766,0.033,5.72,0.023,5.722,0.15,5.579,0.054,5.714,0.015,5.529,0.036,1.2715411161869235e+29,2.9673316108784682e+28,2.9665260296107004e+28,5.825660655159652e-07,1.3570294535575526e-07,1.3570294535575526e-07,0,star,
Cl* NGC 2244 JOHN 33,B6Vne,98.06450416364,4.92233204392,CXO,,,,6.6971587792205e-15,1.2303622605255239e-15,1.1633940345045366e-15,1.3185793271516001e-15,3.207355120098698e-16,3.2073551200980004e-16,1.5842343514964e-15,3.6096478894860005e-16,3.4091118956249995e-16,3.7943451005725e-15,1.1316467843813e-15,1.0650793264765004e-15,0.09151638849536152,0.1669999838167621,0.16196483518347374,0.41090975205841185,0.2357634076894993,0.22792931583327175,Gaia DR3 3131335036310165632,0.6008,0.0226,-1.731,0.021,0.193,0.020046446,0.127,18.32,1.169,11.884101,0.002774,12.065364,0.00299,11.553444,0.003867,13535.3,1.7867878793807534e-10,4.565150867844907e-13,4.565150867844907e-13,1528.08008,46.09008999999992,51.23169000000007,11.148,0.021,10.998,0.021,10.958,0.023,10.865,0.023,10.882,0.022,10.479,0.227,7.8,,1.8714771615824403e+30,3.6187741272808244e+29,3.484816386300077e+29,3.7481554786131256e-05,6.8865546453613146e-06,6.5117962373350065e-06,0,YSO,SIMBAD
HD 259440,B0pe,98.24690241609,5.80032052835,XMM,1.4470000267028809,0.0216499995440244,0.0217300001531839,3.982067665892831e-13,4.409400173831365e-14,4.409680732161454e-14,2.3587291400481352e-14,1.9580413153295588e-15,1.957455158148017e-15,5.3299962375429145e-14,5.258022060159761e-15,5.2553193605596255e-15,3.2131951281337257e-13,4.373557210693308e-14,4.3738751738955295e-14,0.38644469031949036,0.07822595171077121,0.07820266634951915,0.7154447864806447,0.14458521110759703,0.14458961514118135,Gaia DR3 3131822364779745536,0.5404,0.0226,-0.026,0.02,-0.428,0.016182685,0.102,10.64,1.095,8.879788,0.002817,9.236007,0.003334,8.30983,0.003996,41272.3,2.8431396879329367e-09,7.376676273488812e-12,7.376676273488812e-12,1772.59619,86.60266000000001,93.12695000000008,7.64,0.023,7.39,0.049,6.966,0.02,6.554,0.078,6.125,0.031,5.34,0.015,4.529,0.032,1.4973728903623328e+32,2.2113129310892266e+31,2.2858155635464793e+31,0.00014005881184079054,1.5513168196878055e-05,1.551415471664938e-05,0,HMGB,SIMBAD
15 Mon,B1Ve,100.24441664679,9.89573913362,CXO,6.25489,0.1238899999999993,0.1326100000000005,1.2848190916075009e-12,1.896957633705726e-14,1.894216052028483e-14,1.1862939537273999e-12,1.8447025664800056e-14,1.8447025664899822e-14,7.5413958016322e-14,3.232585748930998e-15,3.232585748930001e-15,2.3111179863778998e-14,3.017028323609002e-15,2.839556069279e-15,-0.8804573430753914,0.01977696113403104,0.019776961133927243,-0.530857193178377,0.05051358991322643,0.04974659584493289,Gaia DR3 3326740865570982400,-1.3292,1.0003,0.903,1.139,-6.446,1.0634965,5.228,37360.0,5.06,4.543516,0.005539,4.513306,0.003104,4.873792,0.003986,26003.5,1.5427906485907794e-07,7.870712393207906e-10,7.870712393207906e-10,3974.51758,1811.93701,2361.55957,5.202,0.023,5.322,0.021,5.34,0.021,5.363,0.149,5.221,0.058,5.564,0.018,5.336,0.212,2.4289162106178804e+33,2.214920455032035e+33,2.886625420700893e+33,8.327890065843245e-06,1.300894676445859e-07,1.2992152183561995e-07,0,star,
19 Mon,B1Ve,105.72822063907,-4.23922204083,XMM,,,,3.152265424695037e-14,4.825978436765743e-15,4.825978436765743e-15,2.6352472533907652e-14,3.095887298585733e-15,3.095887298585733e-15,2.752021924036978e-15,8.68899437180785e-16,8.68899437180785e-16,2.418159789005745e-15,3.598689132816334e-15,3.598689132816334e-15,-0.8108868080142335,0.14223991081702306,0.14223991081702306,-0.06457454564682037,0.7175398340914141,0.7175398340914141,Gaia DR3 3101768554465447936,2.6167,0.1528,-4.02,0.114,2.267,0.13131167,0.783,705.7,1.221,4.92408,0.003864,4.826459,0.007523,5.088899,0.010654,18360.6,1.0866292663821018e-07,3.8671782951511674e-10,3.8671782951511674e-10,377.380829,19.19647200000003,18.894622999999967,5.389,0.029,5.476,0.026,5.498,0.02,5.668,0.112,5.445,0.053,5.635,0.014,5.613,0.041,5.3725956276703935e+29,9.875689791500773e+28,9.828382745209221e+28,2.90095759632023e-07,4.4424371259950173e-08,4.4424371259950173e-08,0,star,
HD 57682,O9Ve,110.50860432538,-8.97932104961,XMM,,,,5.104238392139071e-13,1.1528030994486661e-14,1.1528030994486661e-14,3.322107574102652e-13,8.533620299588798e-15,8.533620299588798e-15,1.277558244383286e-13,4.101988454851995e-15,4.101988454851995e-15,5.0457257365313296e-14,6.576208171017098e-15,6.576208171017098e-15,-0.44449953766257866,0.022526755530744787,0.022526755530744787,-0.433742384625749,0.04740584265369216,0.04740584265369216,Gaia DR3 3047763601330845312,0.8968,0.0739,9.659,0.067,13.159,0.06325906,0.516,427.2,1.14,6.374717,0.002798,6.26368,0.003119,6.542042,0.003864,19936.3,2.856449811369859e-08,7.361223230087764e-11,7.361223230087764e-11,1110.86255,94.85144000000004,97.97484999999983,6.811,0.029,6.966,0.065,6.939,0.024,6.94,0.039,7.008,0.02,6.943,0.015,5.269,0.063,7.537950981736447e+31,1.2984709916184015e+31,1.3405054719434851e+31,1.786916882565931e-05,4.061977062914715e-07,4.061977062914715e-07,0,star,
V378 Pup,B2.5Ve,114.01618865049,-14.49276950856,XRT,3.890000104904175,0.2727099955081939,1.0,2.2234168045236658e-14,2.659368141243644e-14,2.183007628397212e-14,1.8107350013102063e-14,2.620986583916974e-14,2.1637572161979023e-14,2.6498380731255533e-15,3.954274423817476e-15,2.360614676151207e-15,1.4769799590090418e-15,2.151868383529397e-15,1.6718851186406092e-15,-0.7446823662128186,1.3163127257671385,1.5848056587528394,-0.2842039811263137,0.7992404570667611,1.0855301170617158,Gaia DR3 3030030574719303680,2.0401,0.0781,-7.108,0.063,0.542,0.0700679,0.578,459.1,1.097,5.633544,0.003218,5.571303,0.004282,5.681158,0.007437,16035.1,5.653218842114471e-08,1.6755504840125534e-10,1.6755504840125534e-10,485.050049,19.61209100000002,20.232147,5.51,0.021,5.495,0.057,5.205,0.018,5.421,0.174,4.951,0.091,3.974,0.014,2.935,0.021,6.260307946083731e+29,7.504877573653683e+29,6.168678141483258e+29,3.9330103196430343e-07,4.704180716356213e-07,3.8615479712784897e-07,0,star,
BN Gem,O8Vpev,114.27388058324,16.90424175439,XMM,,,,5.318849576642444e-14,5.637727791926597e-15,5.637727791926597e-15,3.0295636564329184e-14,2.6507756139653364e-15,2.6507756139653364e-15,8.216917771932072e-15,1.0746364433401774e-15,1.0746364433401774e-15,1.4675941430163184e-14,4.858242461519743e-15,4.858242461519743e-15,-0.5732862743827156,0.08560899714521897,0.08560899714521897,0.28214141367016116,0.22583141479789415,0.22583141479789415,Gaia DR3 3169064679035264896,0.5227,0.0548,-1.076,0.063,-1.876,0.057447236,0.386,123.5,0.966,6.69375,0.004805,6.619261,0.009533,6.749847,0.018133,37033.7,2.1291849993033506e-08,9.422854167354317e-11,9.422854167354317e-11,1729.47021,123.26451999999996,206.81287,7.044,0.032,7.071,0.027,6.965,0.021,6.922,0.051,6.784,0.02,6.22,0.015,5.572,0.044,1.9039063706418779e+31,3.382012552571308e+30,4.980600845301627e+30,2.49806831176376e-06,2.650140641968222e-07,2.650140641968222e-07,0,star,
V392 Pup,B7Ve,116.54383338939,-37.93360254272,XMM,,,,3.933485109197381e-14,1.767808893951307e-15,1.767808893951307e-15,3.503185151179349e-14,1.211509697584078e-15,1.211509697584078e-15,4.079300323296568e-15,3.903395410062959e-16,3.903395410062959e-16,2.2369925688374773e-16,1.226795655730845e-15,1.226795655730845e-15,-0.7913996324886209,0.04150258972480339,0.04150258972480339,-0.8960263636026783,0.40171937492239346,0.40171937492239346,Gaia DR3 5538805188030100736,5.0296,0.0949,-17.898,0.092,16.9,0.118847065,0.837,884.0,1.745,5.846953,0.002851,5.786695,0.003098,5.922387,0.004466,,4.64442760588979e-08,1.2195654014633841e-10,1.2195654014633841e-10,199.040405,3.9162749999999846,3.5087589999999977,6.03,0.019,6.1,0.04,6.107,0.018,6.107,0.109,6.035,0.038,6.196,0.015,6.106,0.05,1.86492646183573e+29,1.1140307663418094e+28,1.0652750141301974e+28,8.46925701718155e-07,3.812792213881384e-08,3.812792213881384e-08,0,star,
CD-29 5159,B0Ve,118.92702181368,-29.56485835566,XRT,1.2239999771118164,0.1027600020170211,0.1633400022983551,3.6300619216791823e-12,1.6493358531005712e-12,1.5400762859584943e-12,5.229340421725449e-13,1.925567726753189e-13,2.5585789028155094e-13,5.159386627790464e-13,2.568041458654193e-13,2.7081253613386213e-13,2.591189216727591e-12,1.6178016801469169e-12,1.4943333887808065e-12,-0.006733625169047567,0.34895141480938996,0.31986438388797683,0.6678999495437764,0.6206996640675022,0.6017597021351572,Gaia DR3 5597252305589385984,0.2854,0.0139,-2.654,0.011,2.892,0.01453928,0.107,20.37,1.093,9.938587,0.002812,10.271199,0.002965,9.411093,0.00435,37141.4,1.0722069001540483e-09,2.7769598084875955e-12,2.7769598084875955e-12,3356.76245,154.3728000000001,159.5043999999998,9.694,0.022,9.516,0.024,9.309,0.021,8.6,0.022,8.415,0.019,8.053,0.02,7.261,0.125,4.895048030703248e+33,2.2692021287643082e+33,2.128219809112102e+33,0.0033855983590085426,0.0015382876651020563,0.001436387867451606,0,HMXB,2021A&A...647A.165D
V374 Car,B2IVnpe,119.71058643583,-60.82441134675,XMM,,,,1.3565276099934842e-13,3.2497110210890476e-15,3.2497110210890476e-15,3.2763931201266314e-14,8.000952051327009e-16,8.000952051327009e-16,2.8568807468628644e-14,5.735026887211636e-16,5.735026887211636e-16,7.432002232945347e-14,3.0970250320817363e-15,3.0970250320817363e-15,-0.06839941968377873,0.016087775769921108,0.016087775769921108,0.44466649052779533,0.033502486135384354,0.033502486135384354,Gaia DR3 5290767631226220032,2.4707,0.0528,-4.661,0.077,11.226,0.063214295,0.5,302.6,1.221,5.805288,0.002865,5.74743,0.003556,5.84821,0.004632,17466.3,4.8261209054528045e-08,1.2734986945749405e-10,1.2734986945749405e-10,405.915894,9.292968999999973,8.491516000000047,5.558,0.023,5.495,0.023,5.359,0.018,5.704,0.152,5.393,0.063,4.782,0.015,3.848,0.02,2.6748686374904663e+30,1.3822639048644485e+29,1.2896028253993708e+29,2.810803203170497e-06,6.774314252913549e-08,6.774314252913549e-08,0,star,
CD-45 4676,B0.5IIIe,133.34164824874,-46.03576523452,XRT,,,,6.296684373128762e-13,2.1336097199543916e-13,2.1336097199543916e-13,1.566678168888437e-13,8.173670756124595e-14,8.173670756124595e-14,1.1233062931222798e-13,5.860511737888472e-14,5.860511737888472e-14,3.6066999111180454e-13,1.8816868821590131e-13,1.8816868821590131e-13,-0.16482321070165007,0.37893374140144365,0.37893374140144365,0.5250296745423862,0.4706043969928986,0.4706043969928986,Gaia DR3 5331167124402148736,0.5233,0.0141,-5.185,0.015,4.817,0.015160346,0.106,13.65,1.109,8.76486,0.002817,9.171861,0.007151,8.031493,0.008082,20213.5,3.160598995832612e-09,8.200341235967063e-12,8.200341235967063e-12,1874.9314,44.15222999999992,46.05773999999997,7.228,0.02,7.058,0.021,6.951,0.018,6.79,0.055,6.844,0.02,6.844,0.017,6.592,0.062,2.6490148731984814e+32,9.062385840491746e+31,9.069955387794444e+31,0.00019922439959739328,6.750847761714114e-05,6.750847761714114e-05,1,star,
QR Vel,B2Vne,140.49338974041,-51.17648751011,XRT,,,,2.906684958530627e-13,6.773441877677441e-14,6.773441877677441e-14,7.232123445475426e-14,2.5948458743928687e-14,2.5948458743928687e-14,5.185423490456661e-14,1.8605012556318185e-14,1.8605012556318185e-14,1.664930264937418e-13,5.973677664237772e-14,5.973677664237772e-14,-0.1648232107016502,0.26059835288706695,0.26059835288706695,0.5250296745423861,0.32364162205296154,0.32364162205296154,Gaia DR3 5313354692457511424,0.4966,0.0186,-4.698,0.022,2.691,0.023637751,0.153,24.22,0.863,10.047013,0.00416,10.232986,0.006976,9.69089,0.01147,17390.2,9.703048401930351e-10,3.717724542585585e-12,3.717724542585585e-12,1943.77368,76.42407000000003,64.77514999999994,9.054,0.03,8.859,0.055,8.609,0.021,8.47,0.022,8.185,0.02,7.34,0.017,6.516,0.078,1.3142895811704271e+32,3.232359047697575e+31,3.1854907544585534e+31,0.0002995640996650458,6.981679479987977e-05,6.981679479987977e-05,0,star,
I Hya,B5Ve,145.32072073334,-23.59150033097,XMM,,,,4.984151273540564e-13,1.0599556105896525e-14,1.0599556105896525e-14,1.9626158488539045e-13,5.105257156935294e-15,5.105257156935294e-15,1.3620749399173154e-13,3.2769971361784134e-15,3.2769971361784134e-15,1.6594604847693437e-13,8.691848409463189e-15,8.691848409463189e-15,-0.18063060509712675,0.018542078062103767,0.018542078062103767,0.09842199512946893,0.030891443288140325,0.030891443288140325,Gaia DR3 5663583299457858816,5.9358,0.1979,-28.983,0.176,3.145,0.28396225,1.242,1844.0,1.049,4.648011,0.003203,4.61808,0.003111,4.678081,0.007978,,1.4012286155318154e-07,4.133725333906711e-10,4.133725333906711e-10,168.505508,4.633986999999991,5.515381000000019,4.755,0.037,4.744,0.076,4.541,0.016,4.371,0.342,3.891,0.267,3.642,0.015,2.899,0.02,1.6936400901608003e+30,9.987274572520789e+28,1.1657339236874458e+29,3.5569865033400734e-06,7.636907749480966e-08,7.636907749480966e-08,0,star,
